uid	pid	tstamp	crdate	cruser_id	deleted	hidden	"name"	"logo"	"website"	"description"	type	start_date	end_date	"contact_organization"	"contact_person"	"contact_position"	"contact_email"	"key_inputs"	"key_infrastructure"	"key_technologies"	"key_processes"	"geographic_scope"	geographic_type	"taxonomic_scope"	taxonomic_type	"comments"	finalised	t3ver_oid	t3ver_id	t3ver_wsid	"t3ver_label"	t3ver_state	t3ver_stage	t3ver_count	t3ver_tstamp	t3_origuid	language
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	11	0	"Info by JuliCaujape"	0	0	12	1322558970	1705	30
1717	-1	1322558832	1322558832	1671	0	0	"Demiurge"	"logo Demiurge_1.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers.
The Departamento de Biodiversidad Molecularn at the Jard?­n Bot??nico Canario - Unidad Asociada CSIC (Cabildo de Gran Canaria) conceived the original idea and software utilities. 
The Instituto Tecnol??gico de Canarias (Gobierno de Canarias) developed the concept, and designed the architecture of the information system, and the thesaurus wizard web service available through Transformer-4. This institution also maintains and curates the information system and its associated software in its supercomputing facilities."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario - Unidad Asociada CSIC"	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Instituto Tecnol??gico de Canarias (Gobierno de Canarias)
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	10	0	"Info by JuliCaujape"	0	0	11	1322558832	1705	30
1716	-1	1322558783	1322558783	1671	0	0	"Demiurge"	"logo Demiurge_1.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers.
The Departamento de Biodiversidad Molecularn at the Jard?­n Bot??nico Canario - Unidad Asociada CSIC (Cabildo de Gran Canaria) conceived the original idea and software utilities. The Instituto Tecnol??gico de Canarias (Gobierno de Canarias) designed the architecture of the information system and the thesaurus wizard web service available through Transformer-4. This institution also maintains and curates the information system and its associated software in its supercomputing facilities."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario - Unidad Asociada CSIC"	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Instituto Tecnol??gico de Canarias (Gobierno de Canarias)
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	9	0	"Info by JuliCaujape"	0	0	10	1322558783	1705	30
1715	-1	1322558572	1322558572	1671	0	0	"Demiurge"	"logo Demiurge_1.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers. The Instituto Tecnol??gico de Canarias designed the architecture of the information system and the thesaurus wizard web service available through Transformer-4. This institution also maintains and curates the information system and its associated software in its supercomputing facilities."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario - Unidad Asociada CSIC"	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Instituto Tecnol??gico de Canarias (Gobierno de Canarias)
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	8	0	"Info by JuliCaujape"	0	0	9	1322558572	1705	30
1714	-1	1322500218	1322500218	1671	0	0	"Demiurge"	"logo Demiurge_1.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Instituto Tecnol??gico de Canarias
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	7	0	"Info by JuliCaujape"	0	0	8	1322500218	1705	30
1713	-1	1322481826	1322481826	1671	0	0	"Demiurge"	"logo Demiurge_1.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	6	0	"Info by JuliCaujape"	0	0	7	1322481826	1705	30
1712	-1	1322481446	1322481446	1671	0	0	"Demiurge"	"logo Demiurge.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	5	0	"Info by JuliCaujape"	0	0	6	1322481446	1705	30
1711	-1	1322481392	1322481392	1671	0	0	"Demiurge"	"logo Demiurge.jpg"	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	4	0	"Info by JuliCaujape"	0	0	5	1322481392	1705	30
1710	-1	1322337218	1322337218	1671	0	0	"Demiurge"	""	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	"-See a 3 minute promotional video clicking on http://vimeo.com/29828406"	1	1705	3	0	"Info by JuliCaujape"	0	0	4	1322337218	1705	30
1709	-1	1322337026	1322337026	1671	0	0	"Demiurge"	""	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for researchers (who will be able to carry out properly standardised meta-analyses or alternative analyses), for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	""	1	1705	2	0	"Info by JuliCaujape"	0	0	3	1322337026	1705	30
1707	-1	1322334991	1322334991	1671	0	0	"Demiurge"	""	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website (http://www.demiurge-project.org)
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias (http://www.itccanarias.org/)
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC
(http://www.bioclimac.com/mbdna/)"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis via T4 (http://www.demiurge-project.org/converterstore)"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	""	1	1705	0	0	"Info by JuliCaujape"	0	0	0	1322334991	1705	30
1708	-1	1322335170	1322335170	1671	0	0	"Demiurge"	""	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1350079200	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website, http://www.demiurge-project.org
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias. See http://www.itccanarias.org
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC. See http://www.bioclimac.com/mbdna"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis through T4, available at http://www.demiurge-project.org/converterstore"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	""	1	1705	1	0	"Info by JuliCaujape"	0	0	2	1322335170	1705	30
431	863	1315826052	1315826052	367	0	0	"Fauna Iberica"	"fauna-iberica-logo.jpg"	"www.faunaiberica.es/"	"<b><i>Fauna Iberica</i></b> is a scientific research project on the zoological biodiversity of the Iberian Peninsula and the Balearic Islands."	3	596934000	0	"Museo Nacional de Ciencias Naturales (CSIC)"	"Maria Angeles Ramos Sanchez"	"Coordinator"	"m.ramos@mncn.csic.es"	"Ministerio de Ciencia e Inncovaci??n"	"Web site, databases"	"PDF, PHP"	"Revision of faunistic groups.
Description of new species.
Edition of Iberian Fauna Monographs.
Field sampling and improve of collections."	"Iberian Peninsula and Balearic Islands"	1	"Animalia"	4	""	1	431	3	0	"Info by ManuelSanchezRuiz"	0	0	4	1315826052	431	112
439	863	1315826276	1315826276	367	0	0	"Electronic Catalogue of Weevil Names"	"ecwn.jpg"	"wtaxa.csic.es/"	"The Electronic Catalogue of Weevil Names is a project in progress.  Ultimately it will contain all family, genus and species-group names in the Curculionoidea, a group of beetles with some 60,000 described species which includes many important insects, including the bark beetles (Scolytinae) and powder-post beetles (Platypodinae).  Currently the database contains some 100.000 names, including all generic and family-group names, in their current taxonomic position, and based on Alonso-Zarazaga & Lyalâ€™s (1999, 2002) catalogue of weevil family and genus names.  Species-group names are being added, but are not yet all present nor checked against original publication or current placement."	3	0	0	"Museo Nacional de Ciencias Naturales"	"Miguel A. Alonso-Zarazaga"	"Joint Principal Investigator"	"zarazaga@mncn.csic.es"	"Suported by grants from GBIF and Spanish MEC"	"Web site"	"ASP .NET; SQL Server"	"Unknown"	"Global"	7	"Curculionoidea (superfamily)"	8	""	1	439	0	0	"Info by ManuelSanchezRuiz"	0	0	0	1315826276	439	30
1706	-1	1322316929	1322316929	1671	0	0	"Demiurge"	""	"http://www.demiurge-project.org"	"Demiurge is an information system created to store peer-reviewed \"genetic diversity digests\", each of which is formed by a genotype matrix of any type and size (in the standard provided by the software Transformer-4) plus any ancillary information relevant to its interpretation that the digest authors see fit to include. All the taxa in the matrices hosted by these digests are automatically hyper-linked by Demiurge to meta-data about them in Genbank, GBIF, JStor and the Encyclopedia of life. The Demiurge information system represents a powerful resource for scientific journals (especially if they are peer-reviewed), public administrations with competences on biodiversity, higher educators, and biodiversity managers."	4	1251756000	1325372400	"Jard?­n Bot??nico Canario "	"Juli Caujap?©-Castells"	"Principal Investigator"	"julicaujape@gmail.com"	"Funding provided by: 
-Proyectos de Cooperaci??n Transnacional Madeira-Azores-Canarias 2007-2013
-Jard?­n Bot??nico Canario-Unidad Asociada CSIC (Cabildo de Gran Canaria)
-Instituto Tecnol??gico de Canarias
"	"-Information system's website (http://www.demiurge-project.org)
-Supercomputing facilities of the Instituto Tecnol??gico de Canarias (http://www.itccanarias.org/)
-Department of Molecular Biodiversity and DNA bank, JBCVCSIC
(http://www.bioclimac.com/mbdna/)"	"-Transformer-4 software (T4, programmed in Java), provides a standard for genotype matrices and allows a fast, unproblematic analysis of any number of matrices with the most frequently used population genetic software. Available for free for registered users at http://www.demiurge-project.org/transformer4
-Converters for data analysis via T4 (http://www.demiurge-project.org/converterstore)"	"-Submission of matrices plus ancillary information in the form of \"genetic diversity digests\", initiated through T4.
-Taxonomic names validation through a \"thesaurus wizard\" web service available through T4.
-Geo-referencing of populations.
-Hiper-linking to meta-data about the taxa in a digest.
-Peer review of the submitted digests.
-Publication of digests.
-Certification of digest authorship and data integrity.
-Certification for reviewers."	"Global"	7	"All components of biodiversity"	2	""	1	1705	0	0	""	0	0	0	0	0	30
1703	-1	1315823696	1315823696	367	0	0	"Fauna Iberica"	"fauna-iberica-logo.jpg"	"www.fauna-iberica.mncn.csic.es/"	"<b><i>Fauna Iberica</i></b> is a scientific research project on the zoological biodiversity of the Iberian Peninsula and the Balearic Islands."	3	596934000	0	"Museo Nacional de Ciencias Naturales (CSIC)"	"Maria Angeles Ramos Sanchez"	"Coordinator"	"m.ramos@mncn.csic.es"	"Ministerio de Ciencia e Inncovaci??n"	"Web site, databases"	"PDF, PHP"	"Revision of faunistic groups.
Description of new species.
Edition of Iberian Fauna Monographs.
Field sampling and improve of collections."	"Iberian Peninsula and Balearic Islands"	1	"Animalia"	4	""	1	431	2	0	"Info by ManuelSanchezRuiz"	0	0	3	1315823696	431	112
